EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ01,cDXGF,Each,1,68000,None,144000,23.7,1160,6750,1.51,-184,,,,,,,,,20,"",506900,13402,369680,12060,362930,12244,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ02,cDXGF,Each,1,68000,None,150000,21.9,-363,7780,1.41,-150,,,,,,,,,20,"",599690,9656.5,457580,9870.0,449790,10020,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ03,cDXGF,Each,1,68000,None,142000,21.1,366,7580,1.48,-105,,,,,,,,,20,"",546380,6370.9,411810,5900.0,404230,6004.8,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ04,cDXGF,Each,1,68000,None,157000,22.8,-427,8310,1.28,-116,,,,,,,,,20,"",673020,7878.3,524250,8189.2,515940,8305.6,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ05,cDXGF,Each,1,68000,None,144000,23.9,122,7780,1.47,-106,,,,,,,,,20,"",559560,6229.3,423130,6000.6,415350,6107.0,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ06,cDXGF,Each,1,68000,None,142000,25.7,66,8730,1.59,-50.4,,,,,,,,,20,"",604790,2140.1,471200,2023.7,462470,2074.1,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ07,cDXGF,Each,1,68000,None,145000,23.5,12.6,8710,1.57,-49.6,,,,,,,,,20,"",610760,1970.5,474860,1908.3,466160,1957.9,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ08,cDXGF,Each,1,68000,None,151000,22.7,-61.6,9090,1.28,-43.1,,,,,,,,,20,"",677470,2526.8,535140,2545.2,526050,2588.3,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ09,cDXGF,Each,1,68000,None,159000,23.4,-188,9080,1.28,-58.9,,,,,,,,,20,"",688920,3125.3,539270,3254.1,530190,3313.0,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ10,cDXGF,Each,1,68000,None,156000,21.4,-168,8770,1.18,-62.1,,,,,,,,,20,"",709130,3333.3,562340,3439.3,553570,3501.3,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ11,cDXGF,Each,1,68000,None,155000,16.2,-626,8260,0.996,-119,,,,,,,,,20,"",733140,8079.4,585960,8585.9,577700,8705.4,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ12,cDXGF,Each,1,68000,None,153000,18,-411,8180,1.05,-110,,,,,,,,,20,"",660700,8205.8,515880,8507.2,507700,8616.9,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ13,cDXGF,Each,1,68000,None,157000,14.9,-401,8430,0.792,-103,,,,,,,,,20,"",742950,6965.0,594210,7262.8,585780,7366.0,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ14,cDXGF,Each,1,68000,None,168000,24,-588,9010,1.34,-96.4,,,,,,,,,20,"",748200,6906.2,588720,7397.5,579710,7493.8,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ15,cDXGF,Each,1,68000,None,152000,6.79,-80.5,8700,0.404,-35.6,,,,,,,,,20,"",915880,1909.6,772340,1954.5,763650,1990.1,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ16,cDXGF,Each,1,68000,None,181000,32,-1630,9550,1.93,-189,,,,,,,,,20,"",626750,12514,455430,13951,445890,14140,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ01,cDXHP,Each,1,68000,None,156000,24.6,0.00922,5920,1.5,0.00205,,,,,,,,,20,"",560160,827.22,409940,827.21,404020,827.21,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ02,cDXHP,Each,1,68000,None,152000,19.4,-0.00785,7400,2.23,-0.000341,,,,,,,,,20,"",637580,786.17,492630,786.17,485230,786.17,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ03,cDXHP,Each,1,68000,None,148000,18.9,-0.00478,7160,1.37,0.00137,,,,,,,,,20,"",571060,779.34,429940,779.35,422780,779.35,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ04,cDXHP,Each,1,68000,None,155000,18.9,-0.00205,7830,1.32,0.00137,,,,,,,,,20,"",703730,762.24,556810,762.24,548980,762.24,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ05,cDXHP,Each,1,68000,None,149000,24.7,0.00205,7370,1.49,0.00307,,,,,,,,,20,"",584010,782.16,442170,782.16,434800,782.15,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ06,cDXHP,Each,1,68000,None,142000,24.7,-0.00171,8710,1.59,-0.000341,,,,,,,,,20,"",610430,734.11,476720,734.11,468010,734.11,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ07,cDXHP,Each,1,68000,None,145000,19.1,-0.00102,8510,1.33,0,,,,,,,,,20,"",616730,728.37,480450,728.37,471940,728.37,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ08,cDXHP,Each,1,68000,None,144000,16.3,-0.00239,8920,1.32,0.00444,,,,,,,,,20,"",685160,716.94,549590,716.94,540670,716.94,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ09,cDXHP,Each,1,68000,None,153000,19.1,-0.00717,8820,0.861,0.00307,,,,,,,,,20,"",699430,720.86,555390,720.87,546570,720.86,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ10,cDXHP,Each,1,68000,None,147000,13.4,-0.00478,8500,1.25,-0.00171,,,,,,,,,20,"",720780,713.91,581780,713.92,573280,713.92,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ11,cDXHP,Each,1,68000,None,147000,7.9,-0.00512,7580,0.8,0.00171,,,,,,,,,20,"",764800,727.81,624990,727.81,617410,727.81,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ12,cDXHP,Each,1,68000,None,150000,13.8,-0.00239,7460,0.64,0,,,,,,,,,20,"",692640,753.51,550130,753.51,542660,753.51,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ13,cDXHP,Each,1,68000,None,149000,8.84,-0.0041,7390,0.926,0,,,,,,,,,20,"",769970,716.64,628490,716.64,621110,716.64,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ14,cDXHP,Each,1,68000,None,159000,14.3,-0.00614,8060,0.741,-0.00171,,,,,,,,,20,"",775070,732.15,623810,732.16,615750,732.16,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ15,cDXHP,Each,1,68000,None,140000,0.33,-0.00375,7780,0.031,-0.000341,,,,,,,,,20,"",921630,631.85,788940,631.85,781160,631.85,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ16,cDXHP,Each,1,68000,None,181000,30.8,-0.00205,8510,2.04,-0.000341,,,,,,,,,20,"",680300,813.51,508040,813.52,499530,813.52,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ01,cDXOH,Each,1,68000,None,170000,23.3,-0.00273,6530,1.56,-0.000341,,,,,,,,,20,"",506500,827.22,342860,827.22,336330,827.22,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ02,cDXOH,Each,1,68000,None,168000,20.3,-0.00649,7800,1.41,0.000683,,,,,,,,,20,"",595920,786.17,435880,786.17,428070,786.17,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ03,cDXOH,Each,1,68000,None,155000,20,-0.00171,7620,1.48,0,,,,,,,,,20,"",545290,779.35,397960,779.35,390340,779.35,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ04,cDXOH,Each,1,68000,None,171000,20.2,-0.000683,8260,1.28,-0.000683,,,,,,,,,20,"",667670,762.24,505370,762.24,497110,762.24,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ05,cDXOH,Each,1,68000,None,157000,22.9,0,7800,1.47,-0.00205,,,,,,,,,20,"",557340,782.16,408360,782.16,400570,782.16,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ06,cDXOH,Each,1,68000,None,144000,24.5,-0.00137,8840,1.59,-0.000341,,,,,,,,,20,"",601450,734.11,466500,734.11,457660,734.11,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ07,cDXOH,Each,1,68000,None,147000,20.5,-0.000683,8970,1.57,-0.000341,,,,,,,,,20,"",608120,728.37,470300,728.37,461320,728.37,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ08,cDXOH,Each,1,68000,None,153000,20.2,-0.00649,9040,1.28,-0.000683,,,,,,,,,20,"",672830,716.94,528770,716.94,519740,716.95,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ09,cDXOH,Each,1,68000,None,163000,19.8,-0.00512,9210,1.28,0,,,,,,,,,20,"",684480,720.86,531000,720.86,521790,720.86,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ10,cDXOH,Each,1,68000,None,160000,18.7,-0.00341,8860,1.18,-0.00375,,,,,,,,,20,"",704900,713.91,553620,713.91,544760,713.92,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ11,cDXOH,Each,1,68000,None,170000,15,-0.00171,8310,0.996,0,,,,,,,,,20,"",728130,727.81,566900,727.81,558590,727.81,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ12,cDXOH,Each,1,68000,None,167000,17,-0.000683,8120,1.05,0,,,,,,,,,20,"",656730,753.51,497850,753.51,489730,753.51,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ13,cDXOH,Each,1,68000,None,168000,12.7,-0.000683,8390,0.792,0,,,,,,,,,20,"",737700,716.64,578300,716.64,569910,716.64,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ14,cDXOH,Each,1,68000,None,179000,20.9,-0.000341,8990,1.34,0,,,,,,,,,20,"",741430,732.16,571350,732.16,562360,732.16,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ15,cDXOH,Each,1,68000,None,151000,6.33,-0.000683,8720,0.404,-0.000683,,,,,,,,,20,"",910110,631.85,767780,631.85,759060,631.85,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,Asm,Ex,CZ16,cDXOH,Each,1,68000,None,212000,29.3,-0.00102,9270,1.93,-0.000341,,,,,,,,,20,"",624450,813.51,421290,813.51,412020,813.51,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ01,cDXGF,Each,1,284000,None,322000,77.7,-3110,14600,4.18,-208,,,,,,,,,20,"",1844300,25009,1537100,27914,1522500,28121,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ02,cDXGF,Each,1,284000,None,358000,89.2,-2460,18400,5.45,-166,,,,,,,,,20,"",2086100,21993,1746700,24286,1728300,24452,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ03,cDXGF,Each,1,284000,None,336000,82,-1510,17700,5.3,-108,,,,,,,,,20,"",1965100,19944,1647100,21342,1629300,21450,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ04,cDXGF,Each,1,284000,None,377000,100,-2020,20000,5.63,-127,,,,,,,,,20,"",2247000,20555,1889800,22446,1869800,22573,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ05,cDXGF,Each,1,284000,None,345000,83.7,-1570,18100,5.16,-114,,,,,,,,,20,"",2010200,20036,1683500,21493,1665500,21607,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ06,cDXGF,Each,1,284000,None,320000,84.8,-466,19300,5.31,-33.5,,,,,,,,,20,"",2131200,17058,1830500,17491,1811200,17524,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ07,cDXGF,Each,1,284000,None,326000,83.8,-447,19400,5.5,-31.7,,,,,,,,,20,"",2138900,16855,1832600,17270,1813300,17302,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ08,cDXGF,Each,1,284000,None,355000,96.5,-542,21000,5.58,-37.6,,,,,,,,,20,"",2311800,16738,1977600,17243,1956600,17281,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ09,cDXGF,Each,1,284000,None,380000,98.3,-727,22000,5.58,-51.5,,,,,,,,,20,"",2344700,17056,1986400,17731,1964400,17783,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ10,cDXGF,Each,1,284000,None,380000,99.9,-882,21700,5.71,-59.4,,,,,,,,,20,"",2379300,17118,2021100,17940,1999500,18000,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ11,cDXGF,Each,1,284000,None,411000,92.6,-2330,22400,5.38,-150,,,,,,,,,20,"",2422200,19716,2033500,21895,2011000,22046,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ12,cDXGF,Each,1,284000,None,369000,100,-2210,19900,5.52,-146,,,,,,,,,20,"",2228500,20357,1879800,22419,1859900,22565,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ13,cDXGF,Each,1,284000,None,397000,80.4,-1860,21900,4.55,-132,,,,,,,,,20,"",2444500,18409,2069500,20135,2047600,20267,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ14,cDXGF,Each,1,284000,None,399000,85.5,-1740,21800,4.97,-127,,,,,,,,,20,"",2443600,19030,2066100,20648,2044300,20774,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ15,cDXGF,Each,1,284000,None,430000,79.5,-284,25200,4.39,-17.5,,,,,,,,,20,"",2878900,13977,2474100,14244,2448900,14262,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ16,cDXGF,Each,1,284000,None,420000,90.7,-4030,21800,5.63,-246,,,,,,,,,20,"",2190400,25301,1791900,29083,1770100,29329,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ01,cDXHP,Each,1,284000,None,315000,77.5,-1.19,13600,4.16,0.565,,,,,,,,,20,"",1873100,19168,1571700,19170,1558100,19169,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ02,cDXHP,Each,1,284000,None,350000,87.6,-1.73,17700,5.52,-0.997,,,,,,,,,20,"",2107500,18057,1775600,18057,1758000,18058,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ03,cDXHP,Each,1,284000,None,332000,81.7,-0.739,17300,5.31,-0.0625,,,,,,,,,20,"",1976000,17861,1661700,17861,1644500,17861,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ04,cDXHP,Each,1,284000,None,369000,99.6,-1.81,19600,5.61,0.181,,,,,,,,,20,"",2264300,17375,1915200,17377,1895600,17377,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ05,cDXHP,Each,1,284000,None,341000,83.9,-0.814,17600,5.19,-0.086,,,,,,,,,20,"",2021600,17941,1698600,17942,1681000,17942,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ06,cDXHP,Each,1,284000,None,311000,85,0.572,19300,5.52,-0.202,,,,,,,,,20,"",2126300,16626,1834400,16625,1815100,16625,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ07,cDXHP,Each,1,284000,None,317000,82.8,0.0597,19400,5.53,-0.117,,,,,,,,,20,"",2137800,16462,1840000,16461,1820700,16462,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ08,cDXHP,Each,1,284000,None,339000,93.6,1.56,20900,5.68,-0.0519,,,,,,,,,20,"",2312300,16140,1994700,16138,1973700,16138,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ09,cDXHP,Each,1,284000,None,365000,95.3,1.99,21800,5.52,0.156,,,,,,,,,20,"",2346300,16246,2003000,16244,1981200,16244,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ10,cDXHP,Each,1,284000,None,363000,96.4,1.98,21500,5.91,-0.468,,,,,,,,,20,"",2382100,16044,2040700,16042,2019200,16042,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ11,cDXHP,Each,1,284000,None,395000,91.9,2.23,21800,5.16,-0.189,,,,,,,,,20,"",2439200,16413,2065600,16410,2043800,16411,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ12,cDXHP,Each,1,284000,None,355000,100,0.369,19400,5.1,-0.544,,,,,,,,,20,"",2244300,17140,1908500,17139,1889100,17139,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ13,cDXHP,Each,1,284000,None,388000,93.9,2.55,21900,5.62,-0.787,,,,,,,,,20,"",2456100,16089,2090400,16086,2068600,16086,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ14,cDXHP,Each,1,284000,None,397000,90.4,-1.03,22000,5.64,-0.519,,,,,,,,,20,"",2460200,16492,2084800,16493,2062800,16493,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ15,cDXHP,Each,1,284000,None,407000,68.6,6.58,25300,5.33,0.39,,,,,,,,,20,"",2883400,13740,2502200,13734,2476800,13734,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ16,cDXHP,Each,1,284000,None,409000,91.3,-1.9,20700,5.68,1.07,,,,,,,,,20,"",2230000,18791,1841300,18794,1820600,18793,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ01,cDXOH,Each,1,284000,None,356000,77.6,-4.74,14000,4.38,-0.264,,,,,,,,,20,"",1834300,19172,1492600,19176,1478600,19177,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ02,cDXOH,Each,1,284000,None,377000,85.8,-5.49,18000,5.45,-0.244,,,,,,,,,20,"",2066100,18068,1707100,18073,1689000,18074,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ03,cDXOH,Each,1,284000,None,350000,80.7,-0.586,17800,5.4,-0.029,,,,,,,,,20,"",1955300,17864,1622900,17864,1605100,17864,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ04,cDXOH,Each,1,284000,None,389000,90.9,-3.03,19400,5.63,-0.146,,,,,,,,,20,"",2222900,17385,1853100,17388,1833700,17388,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ05,cDXOH,Each,1,284000,None,362000,83.6,-0.559,18200,5.58,-0.0287,,,,,,,,,20,"",2000900,17943,1657400,17944,1639200,17944,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ06,cDXOH,Each,1,284000,None,321000,84.1,-0.0314,19500,5.31,0.00171,,,,,,,,,20,"",2123300,16626,1821900,16626,1802400,16626,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ07,cDXOH,Each,1,284000,None,326000,82,-0.0314,19600,5.5,-0.000341,,,,,,,,,20,"",2128000,16461,1821400,16461,1801800,16461,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ08,cDXOH,Each,1,284000,None,354000,90.6,-0.0573,21200,5.58,-0.00102,,,,,,,,,20,"",2297400,16140,1964900,16140,1943700,16140,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ09,cDXOH,Each,1,284000,None,382000,91.2,-0.155,22000,5.55,-0.00171,,,,,,,,,20,"",2331500,16245,1971700,16246,1949700,16246,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ10,cDXOH,Each,1,284000,None,383000,92.2,-0.698,21800,5.69,-0.0317,,,,,,,,,20,"",2364100,16044,2003300,16045,1981500,16045,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ11,cDXOH,Each,1,284000,None,420000,82.6,-5.87,21800,5.38,-0.248,,,,,,,,,20,"",2391700,16439,1993700,16444,1971800,16445,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ12,cDXOH,Each,1,284000,None,378000,88.5,-5.57,19300,5.51,-0.246,,,,,,,,,20,"",2200500,17155,1841400,17161,1822100,17161,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ13,cDXOH,Each,1,284000,None,399000,72.7,-4.75,21300,4.54,-0.21,,,,,,,,,20,"",2412500,16102,2035100,16106,2013800,16107,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ14,cDXOH,Each,1,284000,None,407000,79,-2.44,21600,4.98,-0.118,,,,,,,,,20,"",2419600,16497,2034200,16499,2012600,16499,,,,,,
NE-HVAC-Unitary-addSRM,DEER2024,D24_E+_Com_v1,2026-07-16 22:55:44,Any,ECC,Ex,CZ15,cDXOH,Each,1,284000,None,416000,67.4,-0.0177,25300,4.38,0,,,,,,,,,20,"",2859300,13740,2468200,13740,2442900,13740,,,,,,
