EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ09,cDXHP,Each,1,68000,None,142000,17.6,-0.0099,,,,,,,,,,,,20,"",699430,720.86,,,557680,720.87,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ10,cDXHP,Each,1,68000,None,137000,12.1,-0.00307,,,,,,,,,,,,20,"",720780,713.91,,,583660,713.92,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ11,cDXHP,Each,1,68000,None,138000,7.02,-0.0058,,,,,,,,,,,,20,"",764800,727.81,,,626860,727.81,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ12,cDXHP,Each,1,68000,None,141000,12.9,-0.00239,,,,,,,,,,,,20,"",692640,753.51,,,551920,753.51,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ13,cDXHP,Each,1,68000,None,140000,7.84,-0.0041,,,,,,,,,,,,20,"",769970,716.64,,,630160,716.64,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ14,cDXHP,Each,1,68000,None,149000,13.3,-0.00444,,,,,,,,,,,,20,"",775070,732.15,,,625840,732.16,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ15,cDXHP,Each,1,68000,None,131000,0.299,-0.00307,,,,,,,,,,,,20,"",921630,631.85,,,791020,631.85,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ16,cDXHP,Each,1,68000,None,170000,28.1,-0.00205,,,,,,,,,,,,20,"",680300,813.51,,,510070,813.52,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ01,cDXOH,Each,1,68000,None,83400,22.1,0.00546,,,,,,,,,,,,20,"",508320,827.22,,,424910,827.21,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ02,cDXOH,Each,1,68000,None,103000,18.5,-0.00887,,,,,,,,,,,,20,"",597250,786.17,,,494010,786.18,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ03,cDXOH,Each,1,68000,None,107000,18.1,-0.00512,,,,,,,,,,,,20,"",545770,779.35,,,439140,779.35,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ04,cDXOH,Each,1,68000,None,115000,18.6,0.00102,,,,,,,,,,,,20,"",668690,762.24,,,553580,762.24,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ05,cDXOH,Each,1,68000,None,113000,21.2,-0.00171,,,,,,,,,,,,20,"",557850,782.16,,,444640,782.16,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ06,cDXOH,Each,1,68000,None,122000,22.5,-0.00137,,,,,,,,,,,,20,"",601450,734.11,,,479920,734.11,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ07,cDXOH,Each,1,68000,None,126000,18.5,-0.00102,,,,,,,,,,,,20,"",608120,728.37,,,482480,728.37,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ08,cDXOH,Each,1,68000,None,128000,18.6,-0.00717,,,,,,,,,,,,20,"",672870,716.94,,,544700,716.95,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ09,cDXOH,Each,1,68000,None,132000,18.2,-0.00102,,,,,,,,,,,,20,"",684630,720.86,,,552240,720.86,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ10,cDXOH,Each,1,68000,None,129000,17.2,-0.000683,,,,,,,,,,,,20,"",705100,713.91,,,575680,713.91,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ11,cDXOH,Each,1,68000,None,111000,13.7,0.0181,,,,,,,,,,,,20,"",729960,727.81,,,619090,727.79,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ12,cDXOH,Each,1,68000,None,107000,15.7,-0.00341,,,,,,,,,,,,20,"",657970,753.51,,,551150,753.51,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ13,cDXOH,Each,1,68000,None,114000,11.7,-0.00239,,,,,,,,,,,,20,"",738630,716.64,,,625060,716.64,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ14,cDXOH,Each,1,68000,None,126000,19.2,0,,,,,,,,,,,,20,"",743390,732.16,,,617760,732.16,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ15,cDXOH,Each,1,68000,None,130000,5.83,-0.00171,,,,,,,,,,,,20,"",910200,631.85,,,780340,631.85,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,Asm,Ex,CZ16,cDXOH,Each,1,68000,None,118000,26.9,-0.00239,,,,,,,,,,,,20,"",632030,813.51,,,513650,813.52,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ01,cDXGF,Each,1,284000,None,304000,72.6,-2850,,,,,,,,,,,,20,"",1844300,25009,,,1540000,27858,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ02,cDXGF,Each,1,284000,None,335000,82.4,-2260,,,,,,,,,,,,20,"",2086100,21993,,,1750800,24253,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ03,cDXGF,Each,1,284000,None,314000,75.4,-1380,,,,,,,,,,,,20,"",1965100,19944,,,1651100,21326,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ04,cDXGF,Each,1,284000,None,353000,93.2,-1860,,,,,,,,,,,,20,"",2247000,20555,,,1894200,22411,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ05,cDXGF,Each,1,284000,None,323000,77.3,-1430,,,,,,,,,,,,20,"",2010200,20036,,,1687500,21471,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ06,cDXGF,Each,1,284000,None,296000,78,-426,,,,,,,,,,,,20,"",2131200,17058,,,1835000,17483,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ07,cDXGF,Each,1,284000,None,302000,76.9,-409,,,,,,,,,,,,20,"",2138900,16855,,,1837200,17264,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ08,cDXGF,Each,1,284000,None,329000,89.5,-497,,,,,,,,,,,,20,"",2311800,16738,,,1982600,17236,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ09,cDXGF,Each,1,284000,None,353000,91.3,-664,,,,,,,,,,,,20,"",2344700,17056,,,1991500,17720,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ10,cDXGF,Each,1,284000,None,353000,92.8,-809,,,,,,,,,,,,20,"",2379300,17118,,,2026200,17927,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ11,cDXGF,Each,1,284000,None,384000,85.9,-2140,,,,,,,,,,,,20,"",2422200,19716,,,2038600,21860,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ12,cDXGF,Each,1,284000,None,344000,93.1,-2030,,,,,,,,,,,,20,"",2228500,20357,,,1884500,22386,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ13,cDXGF,Each,1,284000,None,370000,74.8,-1700,,,,,,,,,,,,20,"",2444500,18409,,,2074600,20106,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ14,cDXGF,Each,1,284000,None,372000,79.3,-1610,,,,,,,,,,,,20,"",2443600,19030,,,2071300,20636,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ15,cDXGF,Each,1,284000,None,399000,74,-262,,,,,,,,,,,,20,"",2878900,13977,,,2480200,14240,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ16,cDXGF,Each,1,284000,None,394000,83.9,-3720,,,,,,,,,,,,20,"",2190400,25301,,,1796800,29025,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ01,cDXHP,Each,1,284000,None,299000,72.4,-1.36,,,,,,,,,,,,20,"",1873100,19168,,,1574400,19169,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ02,cDXHP,Each,1,284000,None,328000,80.7,-1.03,,,,,,,,,,,,20,"",2107600,18057,,,1779700,18058,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ03,cDXHP,Each,1,284000,None,310000,75.1,-0.915,,,,,,,,,,,,20,"",1976000,17861,,,1665700,17862,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ04,cDXHP,Each,1,284000,None,345000,92.4,-1.68,,,,,,,,,,,,20,"",2264300,17375,,,1919600,17377,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ05,cDXHP,Each,1,284000,None,319000,77.4,-0.782,,,,,,,,,,,,20,"",2021600,17941,,,1702600,17942,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ06,cDXHP,Each,1,284000,None,287000,78.4,0.773,,,,,,,,,,,,20,"",2126300,16626,,,1838900,16625,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ07,cDXHP,Each,1,284000,None,293000,75.8,0.21,,,,,,,,,,,,20,"",2137800,16462,,,1844600,16461,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ08,cDXHP,Each,1,284000,None,313000,86.5,1.42,,,,,,,,,,,,20,"",2312300,16140,,,1999700,16139,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ09,cDXHP,Each,1,284000,None,338000,88.5,1.72,,,,,,,,,,,,20,"",2346300,16246,,,2008100,16244,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ10,cDXHP,Each,1,284000,None,336000,88.4,1.64,,,,,,,,,,,,20,"",2382100,16044,,,2045800,16043,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ11,cDXHP,Each,1,284000,None,369000,85.5,2.37,,,,,,,,,,,,20,"",2439200,16413,,,2070600,16410,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ12,cDXHP,Each,1,284000,None,331000,93.6,0.716,,,,,,,,,,,,20,"",2244300,17140,,,1913000,17139,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ13,cDXHP,Each,1,284000,None,361000,87,3.1,,,,,,,,,,,,20,"",2456100,16089,,,2095500,16086,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ14,cDXHP,Each,1,284000,None,370000,83.2,-1.12,,,,,,,,,,,,20,"",2460200,16492,,,2090200,16493,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ15,cDXHP,Each,1,284000,None,375000,62.1,6.04,,,,,,,,,,,,20,"",2883400,13740,,,2508200,13734,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ16,cDXHP,Each,1,284000,None,384000,84.4,-2.13,,,,,,,,,,,,20,"",2230000,18791,,,1845900,18793,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ01,cDXOH,Each,1,284000,None,241000,71.8,-3.19,,,,,,,,,,,,20,"",1844100,19172,,,1602900,19175,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ02,cDXOH,Each,1,284000,None,287000,79,-2.29,,,,,,,,,,,,20,"",2083100,18059,,,1796300,18061,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ03,cDXOH,Each,1,284000,None,286000,74.4,-0.522,,,,,,,,,,,,20,"",1964200,17860,,,1677700,17860,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ04,cDXOH,Each,1,284000,None,310000,83.9,0.152,,,,,,,,,,,,20,"",2239500,17376,,,1929400,17376,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ05,cDXOH,Each,1,284000,None,295000,76.9,-0.147,,,,,,,,,,,,20,"",2007900,17941,,,1713300,17942,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ06,cDXOH,Each,1,284000,None,284000,77.4,-0.085,,,,,,,,,,,,20,"",2125400,16626,,,1841700,16626,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ07,cDXOH,Each,1,284000,None,290000,75.2,-0.087,,,,,,,,,,,,20,"",2133500,16461,,,1843500,16461,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ08,cDXOH,Each,1,284000,None,312000,83.7,0.0099,,,,,,,,,,,,20,"",2302500,16140,,,1990500,16140,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ09,cDXOH,Each,1,284000,None,335000,84.1,0.16,,,,,,,,,,,,20,"",2336500,16245,,,2001700,16245,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ10,cDXOH,Each,1,284000,None,331000,85.1,0.346,,,,,,,,,,,,20,"",2370000,16044,,,2039200,16044,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ11,cDXOH,Each,1,284000,None,331000,75.6,4.97,,,,,,,,,,,,20,"",2413500,16415,,,2082500,16410,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ12,cDXOH,Each,1,284000,None,296000,81.7,-0.38,,,,,,,,,,,,20,"",2223000,17142,,,1926800,17142,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ13,cDXOH,Each,1,284000,None,325000,67.3,2.66,,,,,,,,,,,,20,"",2434400,16088,,,2109000,16085,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ14,cDXOH,Each,1,284000,None,332000,73,-1.77,,,,,,,,,,,,20,"",2432900,16493,,,2101300,16495,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ15,cDXOH,Each,1,284000,None,377000,61.9,-0.0314,,,,,,,,,,,,20,"",2861300,13740,,,2484000,13740,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,ECC,Ex,CZ16,cDXOH,Each,1,284000,None,317000,83.6,-6.45,,,,,,,,,,,,20,"",2196900,18812,,,1879400,18819,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,EPr,Ex,CZ01,cDXGF,Each,1,40700,None,42700,11,-492,,,,,,,,,,,,20,"",230450,6828.9,,,187780,7321.3,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,EPr,Ex,CZ02,cDXGF,Each,1,40700,None,46800,11.3,-390,,,,,,,,,,,,20,"",266700,5731.7,,,219930,6122.0,,,,,,
NE-HVAC-Unitary-addVFDExMtr,DEER2024,D24_E+_Com_v1,2026-06-11 01:51:37,Any,EPr,Ex,CZ03,cDXGF,Each,1,40700,None,42400,10.5,-243,,,,,,,,,,,,20,"",246430,5178.7,,,204030,5421.6,,,,,,
