EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ08,cWtd,Each,1,40700,None,5000,1.66,11.7,,,,,,,,,,,,20,"",262538.86,4340.133105802048,,,257542.27,4328.458703071672,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ09,cWtd,Each,1,40700,None,5360,1.81,15.6,,,,,,,,,,,,20,"",265634.73,4414.201365187713,,,260279.15,4398.639590443686,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ10,cWtd,Each,1,40700,None,2300,0.833,50.3,,,,,,,,,,,,20,"",267824.11,4426.770989761092,,,265525.69,4376.513310580204,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ11,cWtd,Each,1,40700,None,6120,2.02,98.2,,,,,,,,,,,,20,"",284486,5241.700682593857,,,278369.78,5143.534470989761,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ12,cWtd,Each,1,40700,None,4200,1.68,87.6,,,,,,,,,,,,20,"",262960.91000000003,5375.800341296928,,,258757.68,5288.24300341297,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ13,cWtd,Each,1,40700,None,5470,1.88,65.8,,,,,,,,,,,,20,"",286586.91000000003,4920.6320819112625,,,281120.83999999997,4854.853924914676,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ14,cWtd,Each,1,40700,None,4090,1.35,96.4,,,,,,,,,,,,20,"",284348.6,5086.2976109215015,,,280261.23,4989.908873720137,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ15,cWtd,Each,1,40700,None,5640,2.58,18,,,,,,,,,,,,20,"",334558.44999999995,3782.876450511945,,,328920.32000000007,3764.8375426621155,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,EPr,Ex,CZ16,cWtd,Each,1,40700,None,3700,0.943,213,,,,,,,,,,,,20,"",258908.69,6749.71638225256,,,255210.28999999998,6537.141979522185,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ01,cWtd,Each,1,2880,None,181,0.04,-0.0297,,,,,,,,,,,,20,"",7761.37,493.1348122866894,,,7580.48,493.16450511945396,,,,,,
