File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ05/Rt3&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,1627985.52,2860.97,81185.11,774348.97,0.0,436362.0,0.0,156825.19,3.38,0.0,0.0,0.0,176399.92,0.0,0.0,0.0,81185.11,2860.97,0.0,436362.0,0.0
CZ05/Rt3&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,1647388.62,2833.67,82828.32,774348.97,0.0,436362.0,0.0,174612.35,3.38,0.0,0.0,0.0,176399.93,0.0,0.0,0.0,82828.32,2833.67,0.0,436362.0,0.0
CZ05/Rt3&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,2044388.49,11858.199999999999,91244.59,774348.97,0.0,436362.0,0.0,554171.66,3.38,0.0,0.0,0.0,176399.7,0.0,0.0,9440.63,91244.59,2417.57,0.0,436362.0,0.0
CZ05/Rt3&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,1669731.5699999998,17247.73,83672.86,774348.97,0.0,436362.0,0.0,181696.58,3.38,0.0,0.0,0.0,176400.04,0.0,0.0,14627.61,83672.86,2620.12,0.0,436362.0,0.0
CZ05/Rt3&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,1688636.42,16777.21,85236.55,774348.97,0.0,436362.0,0.0,199508.22,3.38,0.0,0.0,0.0,176400.08,0.0,0.0,14165.05,85236.55,2612.16,0.0,436362.0,0.0
CZ05/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2082980.46,51495.35,90199.51,774348.97,0.0,436362.0,0.0,554171.55,3.38,0.0,0.0,0.0,176399.7,0.0,0.0,0.0,90199.51,51495.35,0.0,436362.0,0.0
CZ05/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,1749255.5999999999,97472.44,82829.91,774348.97,0.0,436362.0,0.0,181838.88,3.38,0.0,0.0,0.0,176400.02,0.0,0.0,0.0,82829.91,97472.44,0.0,436362.0,0.0
CZ05/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,1765608.19,94369.87,84440.28,774348.97,0.0,436362.0,0.0,199683.66,3.38,0.0,0.0,0.0,176400.04,0.0,0.0,0.0,84440.28,94369.87,0.0,436362.0,0.0
CZ05/RSD&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,237134.18,15862.89,15829.26,36047.32,0.0,76546.73,0.0,25728.91,9.85,0.0,0.0,0.0,67109.24,0.0,0.0,0.0,15829.26,15862.89,0.0,37475.6,39071.13
CZ05/RSD&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,231551.91,16045.58,15673.33,36047.32,0.0,76546.73,0.0,20119.79,9.9,0.0,0.0,0.0,67109.27,0.0,0.0,0.0,15673.33,16045.58,0.0,37475.6,39071.13
CZ05/RSD&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,231810.81,16039.7,15694.63,36047.32,0.0,76546.73,0.0,20363.27,9.89,0.0,0.0,0.0,67109.27,0.0,0.0,0.0,15694.63,16039.7,0.0,37475.6,39071.13
CZ05/RSD&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,237382.69,15999.699999999999,15868.2,36047.32,0.0,76546.73,0.0,25801.74,9.77,0.0,0.0,0.0,67109.23,0.0,0.0,252.88,15868.2,15746.82,0.0,37475.6,39071.13
CZ05/RSD&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,232154.02000000002,16190.09,15735.04,36047.32,0.0,76546.73,0.0,20515.87,9.79,0.0,0.0,0.0,67109.18,0.0,0.0,338.49,15735.04,15851.6,0.0,37475.6,39071.13
CZ05/RSD&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,232404.81,16177.69,15754.42,36047.32,0.0,76546.73,0.0,20759.65,9.79,0.0,0.0,0.0,67109.2,0.0,0.0,328.82,15754.42,15848.87,0.0,37475.6,39071.13
CZ05/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,238450.4,17058.34,15876.89,36047.32,0.0,76546.73,0.0,25802.11,9.77,0.0,0.0,0.0,67109.23,0.0,0.0,0.0,15876.89,17058.34,0.0,37475.6,39071.13
CZ05/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,234111.06,18123.2,15748.1,36047.32,0.0,76546.73,0.0,20526.58,9.79,0.0,0.0,0.0,67109.34,0.0,0.0,0.0,15748.1,18123.2,0.0,37475.6,39071.13
CZ05/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,234301.39,18050.4,15767.51,36047.32,0.0,76546.73,0.0,20770.31,9.79,0.0,0.0,0.0,67109.34,0.0,0.0,0.0,15767.51,18050.4,0.0,37475.6,39071.13
CZ05/RFF&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,104515.39,24.39,6647.8,13247.63,0.0,37903.17,0.0,20534.44,3.37,0.0,0.0,0.0,26154.57,0.0,0.0,0.0,6647.8,24.39,0.0,18423.46,19479.71
CZ05/RFF&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,92934.72,35.93,6444.83,13247.63,0.0,37903.17,0.0,9145.16,3.37,0.0,0.0,0.0,26154.62,0.0,0.0,0.0,6444.83,35.93,0.0,18423.46,19479.71
CZ05/RFF&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,93465.88,35.57,6483.33,13247.63,0.0,37903.17,0.0,9638.19,3.37,0.0,0.0,0.0,26154.62,0.0,0.0,0.0,6483.33,35.57,0.0,18423.46,19479.71
CZ05/RFF&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,105472.44,617.9300000000001,6681.94,13247.63,0.0,37903.17,0.0,20863.84,3.37,0.0,0.0,0.0,26154.56,0.0,0.0,603.73,6681.94,14.2,0.0,18423.46,19479.71
CZ05/RFF&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,95179.96,883.01,6541.65,13247.63,0.0,37903.17,0.0,10446.49,3.37,0.0,0.0,0.0,26154.63,0.0,0.0,867.45,6541.65,15.56,0.0,18423.46,19479.71
CZ05/RFF&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,95687.07,856.8399999999999,6576.54,13247.63,0.0,37903.17,0.0,10944.87,3.37,0.0,0.0,0.0,26154.63,0.0,0.0,841.3,6576.54,15.54,0.0,18423.46,19479.71
CZ05/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,108020.04000000001,3099.78,6747.69,13247.63,0.0,37903.17,0.0,20863.84,3.37,0.0,0.0,0.0,26154.56,0.0,0.0,0.0,6747.69,3099.78,0.0,18423.46,19479.71
CZ05/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,99919.8,5579.3,6566.95,13247.63,0.0,37903.17,0.0,10464.75,3.37,0.0,0.0,0.0,26154.63,0.0,0.0,0.0,6566.95,5579.3,0.0,18423.46,19479.71
CZ05/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,100277.56,5404.34,6602.32,13247.63,0.0,37903.17,0.0,10962.1,3.37,0.0,0.0,0.0,26154.63,0.0,0.0,0.0,6602.32,5404.34,0.0,18423.46,19479.71
CZ05/OfS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,141868.97,0.0,8750.09,23737.13,0.0,29387.4,0.0,57449.47,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,0.0,8750.09,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,98977.98000000001,0.0,8298.59,23737.13,0.0,29387.4,0.0,15009.95,1.13,0.0,0.0,0.0,22543.77,0.0,0.0,0.0,8298.59,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,101079.98000000001,0.0,8443.74,23737.13,0.0,29387.4,0.0,16966.8,1.13,0.0,0.0,0.0,22543.77,0.0,0.0,0.0,8443.74,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,142975.9,984.28,8709.95,23737.13,0.0,29387.4,0.0,57612.25,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,984.28,8709.95,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,103806.14,1584.02,8356.39,23737.13,0.0,29387.4,0.0,18196.28,1.13,0.0,0.0,0.0,22543.78,0.0,0.0,1584.02,8356.39,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,105773.68,1524.64,8494.87,23737.13,0.0,29387.4,0.0,20084.72,1.13,0.0,0.0,0.0,22543.78,0.0,0.0,1524.64,8494.87,0.0,0.0,29387.4,0.0
CZ05/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,146940.61,4720.67,8938.27,23737.13,0.0,29387.4,0.0,57612.25,1.13,0.0,0.0,0.0,22543.75,0.0,0.0,0.0,8938.27,4720.67,0.0,29387.4,0.0
CZ05/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,111816.20999999999,9692.54,8444.19,23737.13,0.0,29387.4,0.0,18010.03,1.13,0.0,0.0,0.0,22543.78,0.0,0.0,0.0,8444.19,9692.54,0.0,29387.4,0.0
CZ05/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,113464.91,9307.4,8585.62,23737.13,0.0,29387.4,0.0,19902.44,1.13,0.0,0.0,0.0,22543.78,0.0,0.0,0.0,8585.62,9307.4,0.0,29387.4,0.0
CZ05/OfL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,2528961.86,21744.17,191056.95,462712.61,0.0,829334.66,0.0,899363.83,2299.78,0.0,0.0,0.0,122449.86,0.0,0.0,0.0,191056.95,21744.17,0.0,829334.66,0.0
CZ05/OfL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,1903140.5899999999,21739.35,186202.82,462712.61,0.0,829334.66,0.0,278401.97,2299.42,0.0,0.0,0.0,122449.76,0.0,0.0,0.0,186202.82,21739.35,0.0,829334.66,0.0
CZ05/OfL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,1935665.76,21739.12,188546.69,462712.61,0.0,829334.66,0.0,308584.79,2299.53,0.0,0.0,0.0,122448.35,0.0,0.0,0.0,188546.69,21739.12,0.0,829334.66,0.0
CZ05/OfL&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,2539184.55,29148.010000000002,192375.16,462712.61,0.0,829334.66,0.0,900861.71,2299.4,0.0,0.0,0.0,122453.0,0.0,0.0,7409.15,192375.16,21738.86,0.0,829334.66,0.0
CZ05/OfL&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,1955666.0,34924.229999999996,188195.18,462712.61,0.0,829334.66,0.0,315910.15,2300.03,0.0,0.0,0.0,122289.15,0.0,0.0,13185.92,188195.18,21738.31,0.0,829334.66,0.0
CZ05/OfL&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,1985655.03,34327.729999999996,190368.54,462712.61,0.0,829334.66,0.0,344338.65,2299.78,0.0,0.0,0.0,122273.06,0.0,0.0,12601.79,190368.54,21725.94,0.0,829334.66,0.0
CZ05/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2570354.9,59521.51,193176.46,462712.61,0.0,829334.66,0.0,900861.71,2299.4,0.0,0.0,0.0,122448.55,0.0,0.0,0.0,193176.46,59521.51,0.0,829334.66,0.0
CZ05/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,2020223.68,103016.68,187882.57,462712.61,0.0,829334.66,0.0,312686.31,2299.77,0.0,0.0,0.0,122291.09,0.0,0.0,0.0,187882.57,103016.68,0.0,829334.66,0.0
CZ05/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,2047770.1,99362.73,190155.44,462712.61,0.0,829334.66,0.0,341608.21,2299.87,0.0,0.0,0.0,122296.58,0.0,0.0,0.0,190155.44,99362.73,0.0,829334.66,0.0
CZ05/Nrs&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,926691.57,35205.06,66109.59,200868.06,0.0,347425.87,0.0,156345.18,29.93,0.0,0.0,0.0,120707.87,0.0,0.0,0.0,66109.59,35205.06,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,848408.74,38601.57,65172.69,200868.06,0.0,347425.87,0.0,75598.55,31.04,0.0,0.0,0.0,120710.96,0.0,0.0,0.0,65172.69,38601.57,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,852209.4400000001,38356.54,65464.56,200868.06,0.0,347425.87,0.0,79358.19,31.03,0.0,0.0,0.0,120705.19,0.0,0.0,0.0,65464.56,38356.54,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,927430.96,35338.16,66626.26,200868.06,0.0,347425.87,0.0,156416.09,33.79,0.0,0.0,0.0,120722.73,0.0,0.0,2844.91,66626.26,32493.25,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,851366.15,37278.369999999995,65581.6,200868.06,0.0,347425.87,0.0,79498.16,34.23,0.0,0.0,0.0,120679.85,0.0,0.0,3373.85,65581.6,33904.52,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,855347.8200000001,37146.02,65905.55,200868.06,0.0,347425.87,0.0,83272.39,34.34,0.0,0.0,0.0,120695.58,0.0,0.0,3287.31,65905.55,33858.71,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,940774.51,48748.43,66618.79,200868.06,0.0,347425.87,0.0,156381.06,33.73,0.0,0.0,0.0,120698.56,0.0,0.0,0.0,66618.79,48748.43,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,872087.25,58093.03,65532.59,200868.06,0.0,347425.87,0.0,79411.85,34.29,0.0,0.0,0.0,120721.56,0.0,0.0,0.0,65532.59,58093.03,0.0,281574.59,65851.28
CZ05/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,875464.21,57425.64,65817.99,200868.06,0.0,347425.87,0.0,83192.84,34.28,0.0,0.0,0.0,120699.54,0.0,0.0,0.0,65817.99,57425.64,0.0,281574.59,65851.28
CZ05/Mtl&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,153416.56999999998,528.95,13243.24,51285.47,0.0,22443.33,0.0,58134.8,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,13243.24,528.95,0.0,22191.36,251.97
CZ05/Mtl&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,107637.99,1083.35,11907.9,51285.47,0.0,22443.33,0.0,13137.17,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,11907.9,1083.35,0.0,22191.36,251.97
CZ05/Mtl&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,109653.94,1057.44,12081.86,51285.47,0.0,22443.33,0.0,15005.06,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,12081.86,1057.44,0.0,22191.36,251.97
CZ05/Mtl&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,156769.78,3186.4199999999996,13364.94,51285.47,0.0,22443.33,0.0,58708.85,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,2938.99,13364.94,247.43,0.0,22191.36,251.97
CZ05/Mtl&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,116738.27,4249.07,12477.27,51285.47,0.0,22443.33,0.0,18502.35,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,3986.2,12477.27,262.87,0.0,22191.36,251.97
CZ05/Mtl&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,118678.19,4151.41,12639.89,51285.47,0.0,22443.33,0.0,20377.32,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,3888.02,12639.89,263.39,0.0,22191.36,251.97
CZ05/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,169664.31999999998,15912.86,13533.04,51285.47,0.0,22443.33,0.0,58708.84,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,13533.04,15912.86,0.0,22191.36,251.97
CZ05/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,139346.72,26794.65,12544.47,51285.47,0.0,22443.33,0.0,18498.02,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,12544.47,26794.65,0.0,22191.36,251.97
CZ05/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,140689.08000000002,26115.54,12700.36,51285.47,0.0,22443.33,0.0,20363.61,3.36,0.0,0.0,0.0,7777.4,0.0,0.0,0.0,12700.36,26115.54,0.0,22191.36,251.97
CZ05/MLI&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,934784.74,0.0,34666.99,283149.19,0.0,239893.0,0.0,327526.37,3.37,0.0,0.0,0.0,49545.82,0.0,0.0,0.0,34666.99,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,655803.1699999999,0.0,26468.14,283149.19,0.0,239893.0,0.0,56743.64,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,0.0,26468.14,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,667119.82,0.0,27193.42,283149.19,0.0,239893.0,0.0,67335.0,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,0.0,27193.42,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,987678.5499999999,18378.22,37143.16,283149.19,0.0,239893.0,0.0,359566.02,3.37,0.0,0.0,0.0,49545.59,0.0,0.0,18378.22,37143.16,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,730915.21,27866.23,29599.04,283149.19,0.0,239893.0,0.0,100858.55,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,27866.23,29599.04,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,742309.71,27106.67,30298.64,283149.19,0.0,239893.0,0.0,112313.01,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,27106.67,30298.64,0.0,0.0,239893.0,0.0
CZ05/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,1066067.06,97244.85,36665.04,283149.19,0.0,239893.0,0.0,359566.02,3.37,0.0,0.0,0.0,49545.59,0.0,0.0,0.0,36665.04,97244.85,0.0,239893.0,0.0
CZ05/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,884880.95,182141.72,29268.4,283149.19,0.0,239893.0,0.0,100879.44,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,0.0,29268.4,182141.72,0.0,239893.0,0.0
CZ05/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,891984.38,177070.39,29985.22,283149.19,0.0,239893.0,0.0,112337.38,3.37,0.0,0.0,0.0,49545.83,0.0,0.0,0.0,29985.22,177070.39,0.0,239893.0,0.0
CZ05/MBT&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,6676594.26,2510288.66,118540.29,709539.71,0.0,2167645.51,0.0,991994.39,556.06,0.0,0.0,0.0,178029.63,0.0,0.0,0.0,118540.29,2510288.66,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,6441827.37,2520340.61,114591.8,709539.71,0.0,2167645.51,0.0,751124.05,555.49,0.0,0.0,0.0,178030.2,0.0,0.0,0.0,114591.8,2520340.61,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,6452542.74,2519877.11,115393.36,709539.71,0.0,2167645.51,0.0,761501.32,555.55,0.0,0.0,0.0,178030.19,0.0,0.0,0.0,115393.36,2519877.11,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,6685198.3,2517441.83,119693.27,709539.71,0.0,2167645.51,0.0,992292.32,556.07,0.0,0.0,0.0,178029.59,0.0,0.0,12919.99,119693.27,2504521.84,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,6465417.64,2525511.12,115787.18,709539.71,0.0,2167645.51,0.0,768348.03,555.64,0.0,0.0,0.0,178030.46,0.0,0.0,15504.64,115787.18,2510006.48,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,6476006.64,2524891.5300000003,116561.57,709539.71,0.0,2167645.51,0.0,778782.25,555.66,0.0,0.0,0.0,178030.42,0.0,0.0,15117.91,116561.57,2509773.62,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,6747854.52,2579874.83,119916.49,709539.71,0.0,2167645.51,0.0,992292.32,556.07,0.0,0.0,0.0,178029.59,0.0,0.0,0.0,119916.49,2579874.83,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,6562269.380000001,2622126.87,115872.28,709539.71,0.0,2167645.51,0.0,768498.95,555.64,0.0,0.0,0.0,178030.42,0.0,0.0,0.0,115872.28,2622126.87,0.0,1394057.91,773587.6
CZ05/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,6570509.1,2619167.42,116645.68,709539.71,0.0,2167645.51,0.0,778924.73,555.67,0.0,0.0,0.0,178030.39,0.0,0.0,0.0,116645.68,2619167.42,0.0,1394057.91,773587.6
