TechID,SizingID,BldgType,BldgVint,BldgLoc,BldgHVAC,tstat,normunit,numunits,measarea,kwh_tot,kwh_ltg,kwh_task,kwh_equip,kwh_htg,kwh_clg,kwh_twr,kwh_aux,kwh_vent,kwh_venthtg,kwh_ventclg,kwh_refg,kwh_hpsup,kwh_shw,kwh_ext,thm_tot,thm_equip,thm_htg,thm_shw,deskw_ltg,deskw_equ,lastmod
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Hsp,Ex,CZ03,cDXOH,0,Each,1.0,494055.844983616,2850977.39,856282.21,0,1139112.1,0.0,373407.05,0,0,448277.42,0,0,0.0,0,0,0,18107.926621160408,1492.668941979522,7496.699658703071,9118.558020477816,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Hsp,Ex,CZ02,cDXOH,0,Each,1.0,494055.844983616,3155814.9300000006,856282.21,0,1139112.1,0.0,600643.62,0,0,522102.76,0,0,0.0,0,0,0,22804.268259385666,1492.668941979522,12086.2590443686,9225.340273037542,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Hsp,Ex,CZ01,cDXOH,0,Each,1.0,494055.844983616,2605584.8800000004,856282.21,0,1139112.1,0.0,162578.47,0,0,420474.86,0,0,0.0,0,0,0,23696.371672354948,1492.668941979522,12337.137542662116,9866.56518771331,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ16,cDXHP,0,Each,1.0,494055.844983616,3379223.9699999997,856282.21,0,1139112.1,11658.42,669081.14,0,0,666649.07,0,0,0.0,0,0,0,27347.109556313993,1492.668941979522,16200.176450511944,9654.264163822525,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ15,cDXHP,0,Each,1.0,494055.844983616,4547653.77,856282.21,0,1139112.1,602.16,1780532.14,0,0,722023.77,0,0,0.0,0,0,0,13492.329010238907,1492.668941979522,5207.703754266212,6791.956313993174,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ14,cDXHP,0,Each,1.0,494055.844983616,3870766.48,856282.21,0,1139112.1,5809.07,1150940.7,0,0,675408.37,0,0,0.0,0,0,0,19210.054607508537,1492.668941979522,9345.870989761093,8371.514675767918,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ13,cDXHP,0,Each,1.0,494055.844983616,3820838.4,856282.21,0,1139112.1,5044.69,1148095.84,0,0,627810.0,0,0,0.0,0,0,0,19767.7180887372,1492.668941979522,10147.357679180888,8127.691467576791,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ12,cDXHP,0,Each,1.0,494055.844983616,3462466.2199999997,856282.21,0,1139112.1,6613.86,847294.81,0,0,571399.46,0,0,0.0,0,0,0,21053.209556313996,1492.668941979522,10850.490102389078,8710.050511945392,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ11,cDXHP,0,Each,1.0,494055.844983616,3779544.33,856282.21,0,1139112.1,6672.09,1109643.03,0,0,623161.77,0,0,0.0,0,0,0,21691.237201365188,1492.668941979522,11894.629010238908,8303.939249146759,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ10,cDXHP,0,Each,1.0,494055.844983616,3794911.7700000005,856282.21,0,1139112.1,2185.02,1116390.24,0,0,636834.56,0,0,0.0,0,0,0,16077.621160409555,1492.668941979522,6496.782935153583,8088.16928327645,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ09,cDXHP,0,Each,1.0,494055.844983616,3654138.01,856282.21,0,1139112.1,1683.61,1006265.1,0,0,608769.65,0,0,0.0,0,0,0,14752.588395904437,1492.668941979522,5061.802730375427,8198.116723549489,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ08,cDXHP,0,Each,1.0,494055.844983616,3655931.13,856282.21,0,1139112.1,1193.89,1025676.8,0,0,592358.3,0,0,0.0,0,0,0,13728.72252559727,1492.668941979522,4099.558703071672,8136.4948805460745,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ07,cDXHP,0,Each,1.0,494055.844983616,3302356.57,856282.21,0,1139112.1,679.39,771298.9,0,0,497324.63,0,0,0.0,0,0,0,12279.143344709899,1492.668941979522,2469.1467576791806,8317.327645051195,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ06,cDXHP,0,Each,1.0,494055.844983616,3236665.3000000003,856282.21,0,1139112.1,822.26,719566.34,0,0,484954.89,0,0,0.0,0,0,0,12711.064846416382,1492.668941979522,2810.0668941979525,8408.329010238907,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ05,cDXHP,0,Each,1.0,494055.844983616,2928303.53,856282.21,0,1139112.1,4295.15,429347.3,0,0,465420.87,0,0,0.0,0,0,0,18217.066211604095,1492.668941979522,7561.390784982935,9163.006484641639,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ04,cDXHP,0,Each,1.0,494055.844983616,3487013.68,856282.21,0,1139112.1,6972.42,856443.43,0,0,586256.65,0,0,0.0,0,0,0,21506.84880546075,1492.668941979522,11165.886006825938,8848.29385665529,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ03,cDXHP,0,Each,1.0,494055.844983616,2855844.62,856282.21,0,1139112.1,4065.87,374051.94,0,0,448335.3,0,0,0.0,0,0,0,17978.07167235495,1492.668941979522,7366.819453924914,9118.583276450512,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ02,cDXHP,0,Each,1.0,494055.844983616,3165657.18,856282.21,0,1139112.1,7913.01,602366.26,0,0,522180.67,0,0,0.0,0,0,0,22574.39624573379,1492.668941979522,11856.389761092149,9225.337542662117,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Hsp,Ex,CZ01,cDXHP,0,Each,1.0,494055.844983616,2615107.53,856282.21,0,1139112.1,9173.08,162987.36,0,0,420203.59,0,0,0.0,0,0,0,23340.913651877134,1492.668941979522,11981.506484641639,9866.738225255973,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ16,cDXGF,0,Each,1.0,494055.844983616,3367572.2099999995,856282.21,0,1139112.1,0.0,669094.7,0,0,666642.36,0,0,0.0,0,0,0,29091.334812286685,1492.668941979522,17944.334129692834,9654.331740614334,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ15,cDXGF,0,Each,1.0,494055.844983616,4547844.58,856282.21,0,1139112.1,0.0,1781325.06,0,0,722023.82,0,0,0.0,0,0,0,13599.447440273038,1492.668941979522,5314.822184300341,6791.956313993174,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ14,cDXGF,0,Each,1.0,494055.844983616,3865260.7000000007,856282.21,0,1139112.1,0.0,1151240.34,0,0,675412.03,0,0,0.0,0,0,0,20116.265870307165,1492.668941979522,10252.010580204776,8371.586348122866,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ13,cDXGF,0,Each,1.0,494055.844983616,3816033.95,856282.21,0,1139112.1,0.0,1148335.73,0,0,627810.35,0,0,0.0,0,0,0,20636.684641638225,1492.668941979522,11016.109556313993,8127.90614334471,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ12,cDXGF,0,Each,1.0,494055.844983616,3456273.39,856282.21,0,1139112.1,0.0,847717.1,0,0,571398.19,0,0,0.0,0,0,0,22194.34197952218,1492.668941979522,11991.733105802048,8709.939931740613,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ11,cDXGF,0,Each,1.0,494055.844983616,3772971.77,856282.21,0,1139112.1,0.0,1109742.63,0,0,623161.67,0,0,0.0,0,0,0,22818.557679180885,1492.668941979522,13021.75290102389,8304.135836177475,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ10,cDXGF,0,Each,1.0,494055.844983616,3795445.29,856282.21,0,1139112.1,0.0,1119110.15,0,0,636833.19,0,0,0.0,0,0,0,16464.111262798633,1492.668941979522,6883.011262798635,8088.431058020477,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ09,cDXGF,0,Each,1.0,494055.844983616,3654768.2600000002,856282.21,0,1139112.1,0.0,1008578.83,0,0,608769.93,0,0,0.0,0,0,0,15055.098293515359,1492.668941979522,5364.275085324232,8198.154266211604,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ08,cDXGF,0,Each,1.0,494055.844983616,3658278.54,856282.21,0,1139112.1,0.0,1029217.82,0,0,592358.58,0,0,0.0,0,0,0,13949.366211604094,1492.668941979522,4320.089419795221,8136.607849829351,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ07,cDXGF,0,Each,1.0,494055.844983616,3304534.8899999997,856282.21,0,1139112.1,0.0,774156.95,0,0,497324.29,0,0,0.0,0,0,0,12407.919112627987,1492.668941979522,2597.990784982935,8317.25938566553,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ06,cDXGF,0,Each,1.0,494055.844983616,3239985.35,856282.21,0,1139112.1,0.0,723708.84,0,0,484954.71,0,0,0.0,0,0,0,12867.610921501706,1492.668941979522,2966.58976109215,8408.352218430035,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ05,cDXGF,0,Each,1.0,494055.844983616,2923880.96,856282.21,0,1139112.1,0.0,429219.31,0,0,465421.25,0,0,0.0,0,0,0,18992.976109215015,1492.668941979522,8337.253583617747,9163.053583617746,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ04,cDXGF,0,Each,1.0,494055.844983616,3479703.4,856282.21,0,1139112.1,0.0,856106.21,0,0,586256.07,0,0,0.0,0,0,0,22662.225255972695,1492.668941979522,12321.254266211603,8848.30204778157,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ03,cDXGF,0,Each,1.0,494055.844983616,2851891.12,856282.21,0,1139112.1,0.0,374164.17,0,0,448335.44,0,0,0.0,0,0,0,18733.959726962457,1492.668941979522,8122.679180887372,9118.611604095564,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ02,cDXGF,0,Each,1.0,494055.844983616,3157679.0500000003,856282.21,0,1139112.1,0.0,602301.01,0,0,522180.8,0,0,0.0,0,0,0,23934.16348122867,1492.668941979522,13216.137201365187,9225.357337883957,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Hsp,Ex,CZ01,cDXGF,0,Each,1.0,494055.844983616,2606219.4299999997,856282.21,0,1139112.1,0.0,163272.95,0,0,420203.69,0,0,0.0,0,0,0,25031.276109215018,1492.668941979522,13672.58156996587,9866.025597269623,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ16,cDXOH,0,Each,1.0,49996.964499648,1793063.12,249218.65,0,177584.03,0.0,26772.82,0,0,222958.25,0,0,1116525.99,0,0,0,2214.7245733788395,0.0,0.0,2214.7245733788395,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ15,cDXOH,0,Each,1.0,49996.964499648,2410403.6,249218.65,0,177584.03,0.0,183277.51,0,0,224161.07,0,0,1576158.96,0,0,0,1600.5771331058022,0.0,0.0,1600.5771331058022,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ14,cDXOH,0,Each,1.0,49996.964499648,2039315.55,249218.65,0,177584.03,0.0,93503.3,0,0,214746.88,0,0,1304259.31,0,0,0,1939.6293515358361,0.0,0.0,1939.6293515358361,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ13,cDXOH,0,Each,1.0,49996.964499648,2026062.4100000001,249218.65,0,177584.03,0.0,98524.88,0,0,208263.85,0,0,1292467.62,0,0,0,1887.225255972696,0.0,0.0,1887.225255972696,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ12,cDXOH,0,Each,1.0,49996.964499648,1857976.59,249218.65,0,177584.03,0.0,61387.11,0,0,189812.34,0,0,1179971.08,0,0,0,2012.0225255972696,0.0,0.0,2012.0225255972696,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ11,cDXOH,0,Each,1.0,49996.964499648,1979491.0,249218.65,0,177584.03,0.0,92538.32,0,0,204302.78,0,0,1255843.84,0,0,0,1924.9716723549486,0.0,0.0,1924.9716723549486,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ10,cDXOH,0,Each,1.0,49996.964499648,2127664.1399999997,249218.65,0,177584.03,0.0,81836.4,0,0,196394.01,0,0,1422627.67,0,0,0,1878.2119453924915,0.0,0.0,1878.2119453924915,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ09,cDXOH,0,Each,1.0,49996.964499648,2106611.9,249218.65,0,177584.03,0.0,72000.28,0,0,198385.63,0,0,1409419.93,0,0,0,1901.6935153583618,0.0,0.0,1901.6935153583618,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ08,cDXOH,0,Each,1.0,49996.964499648,2147830.91,249218.65,0,177584.03,0.0,69634.51,0,0,192456.9,0,0,1458933.44,0,0,0,1888.421843003413,0.0,0.0,1888.421843003413,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ07,cDXOH,0,Each,1.0,49996.964499648,2138095.04,249218.65,0,177584.03,0.0,38952.59,0,0,188690.92,0,0,1483645.47,0,0,0,1927.0914675767917,0.0,0.0,1927.0914675767917,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ06,cDXOH,0,Each,1.0,49996.964499648,2124472.62,249218.65,0,177584.03,0.0,32796.51,0,0,185970.6,0,0,1478899.45,0,0,0,1946.5846416382253,0.0,0.0,1946.5846416382253,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ05,cDXOH,0,Each,1.0,49996.964499648,1754281.3599999999,249218.65,0,177584.03,0.0,11993.53,0,0,157197.35,0,0,1158284.42,0,0,0,2108.768600682594,0.0,0.0,2108.768600682594,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ04,cDXOH,0,Each,1.0,49996.964499648,1828261.19,249218.65,0,177584.03,0.0,61689.36,0,0,186838.22,0,0,1152927.55,0,0,0,2041.523208191126,0.0,0.0,2041.523208191126,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ03,cDXOH,0,Each,1.0,49996.964499648,1728526.69,249218.65,0,177584.03,0.0,10014.83,0,0,155683.2,0,0,1136022.6,0,0,0,2099.319112627986,0.0,0.0,2099.319112627986,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ02,cDXOH,0,Each,1.0,49996.964499648,1699811.67,249218.65,0,177584.03,0.0,32258.66,0,0,169322.25,0,0,1071424.7,0,0,0,2122.3242320819113,0.0,0.0,2122.3242320819113,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,Gro,Ex,CZ01,cDXOH,0,Each,1.0,49996.964499648,1509946.83,249218.65,0,177584.03,0.0,451.81,0,0,149585.86,0,0,933103.1,0,0,0,2261.0682593856654,0.0,0.0,2261.0682593856654,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ16,cDXHP,0,Each,1.0,49996.964499648,1936900.85,249218.65,0,177584.03,45915.48,27913.93,0,0,243573.16,0,0,1192692.22,0,0,0,2214.7266211604096,0.0,0.0,2214.7266211604096,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ15,cDXHP,0,Each,1.0,49996.964499648,2440058.98,249218.65,0,177584.03,4788.09,190473.96,0,0,229161.72,0,0,1588829.15,0,0,0,1600.5771331058022,0.0,0.0,1600.5771331058022,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ14,cDXHP,0,Each,1.0,49996.964499648,2126711.0300000003,249218.65,0,177584.03,23057.18,98743.56,0,0,226503.13,0,0,1351601.1,0,0,0,1939.6300341296928,0.0,0.0,1939.6300341296928,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ13,cDXHP,0,Each,1.0,49996.964499648,2096673.9,249218.65,0,177584.03,23032.42,103522.88,0,0,215932.36,0,0,1327380.18,0,0,0,1887.2249146757679,0.0,0.0,1887.2249146757679,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ12,cDXHP,0,Each,1.0,49996.964499648,1930147.7999999998,249218.65,0,177584.03,27558.44,65339.9,0,0,200724.68,0,0,1209718.72,0,0,0,2012.0228668941977,0.0,0.0,2012.0228668941977,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ11,cDXHP,0,Each,1.0,49996.964499648,2053254.75,249218.65,0,177584.03,26947.18,97704.57,0,0,213024.89,0,0,1288772.05,0,0,0,1924.9726962457337,0.0,0.0,1924.9726962457337,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ10,cDXHP,0,Each,1.0,49996.964499648,2169484.91,249218.65,0,177584.03,10624.01,86363.49,0,0,204536.52,0,0,1441154.83,0,0,0,1878.21228668942,0.0,0.0,1878.21228668942,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ09,cDXHP,0,Each,1.0,49996.964499648,2153640.87,249218.65,0,177584.03,10620.51,75884.42,0,0,206556.23,0,0,1433773.65,0,0,0,1901.69385665529,0.0,0.0,1901.69385665529,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ08,cDXHP,0,Each,1.0,49996.964499648,2180419.91,249218.65,0,177584.03,8471.9,72474.46,0,0,200499.17,0,0,1472168.32,0,0,0,1888.421843003413,0.0,0.0,1888.421843003413,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ07,cDXHP,0,Each,1.0,49996.964499648,2167548.94,249218.65,0,177584.03,6681.52,39872.78,0,0,196734.85,0,0,1497453.73,0,0,0,1927.0914675767917,0.0,0.0,1927.0914675767917,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ06,cDXHP,0,Each,1.0,49996.964499648,2153179.44,249218.65,0,177584.03,7433.55,32924.62,0,0,195053.34,0,0,1490961.87,0,0,0,1946.5764505119455,0.0,0.0,1946.5764505119455,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ05,cDXHP,0,Each,1.0,49996.964499648,1825790.92,249218.65,0,177584.03,21658.53,13809.09,0,0,176429.71,0,0,1187087.53,0,0,0,2108.768941979522,0.0,0.0,2108.768941979522,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ04,cDXHP,0,Each,1.0,49996.964499648,1917311.06,249218.65,0,177584.03,26807.45,66661.47,0,0,200048.27,0,0,1196987.81,0,0,0,2041.523890784983,0.0,0.0,2041.523890784983,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ03,cDXHP,0,Each,1.0,49996.964499648,1800114.95,249218.65,0,177584.03,23141.34,10858.94,0,0,171609.92,0,0,1167698.69,0,0,0,2099.3177474402733,0.0,0.0,2099.3177474402733,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ02,cDXHP,0,Each,1.0,49996.964499648,1777880.13,249218.65,0,177584.03,32619.08,35734.19,0,0,182345.08,0,0,1100375.72,0,0,0,2122.323208191126,0.0,0.0,2122.323208191126,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,Gro,Ex,CZ01,cDXHP,0,Each,1.0,49996.964499648,1620205.81,249218.65,0,177584.03,47384.98,371.69,0,0,171691.47,0,0,973951.61,0,0,0,2261.0597269624573,0.0,0.0,2261.0597269624573,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ16,cDXGF,0,Each,1.0,49996.964499648,1890788.24,249218.65,0,177584.03,0.0,27881.09,0,0,243571.35,0,0,1192529.74,0,0,0,9885.029010238906,0.0,7670.302389078498,2214.7266211604096,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ15,cDXGF,0,Each,1.0,49996.964499648,2434841.13,249218.65,0,177584.03,0.0,190230.86,0,0,229163.65,0,0,1588640.56,0,0,0,2500.7870307167236,0.0,900.2098976109215,1600.5771331058022,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ14,cDXGF,0,Each,1.0,49996.964499648,2103558.21,249218.65,0,177584.03,0.0,98646.19,0,0,226508.18,0,0,1351597.78,0,0,0,5994.200341296929,0.0,4054.5703071672356,1939.6300341296928,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ13,cDXGF,0,Each,1.0,49996.964499648,2073261.1400000001,249218.65,0,177584.03,0.0,103144.84,0,0,215929.27,0,0,1327380.97,0,0,0,6157.0334470989765,0.0,4269.808532423208,1887.2249146757679,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ12,cDXGF,0,Each,1.0,49996.964499648,1902311.1099999999,249218.65,0,177584.03,0.0,64630.66,0,0,200724.34,0,0,1210150.05,0,0,0,7175.3645051194535,0.0,5163.341638225256,2012.0228668941977,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ11,cDXGF,0,Each,1.0,49996.964499648,2025738.52,249218.65,0,177584.03,0.0,97154.23,0,0,213024.56,0,0,1288753.67,0,0,0,6895.043686006825,0.0,4970.070989761091,1924.9726962457337,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ10,cDXGF,0,Each,1.0,49996.964499648,2158221.58,249218.65,0,177584.03,0.0,86056.15,0,0,204536.52,0,0,1440822.85,0,0,0,3898.7703071672354,0.0,2020.5580204778155,1878.21228668942,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ09,cDXGF,0,Each,1.0,49996.964499648,2142204.79,249218.65,0,177584.03,0.0,75358.58,0,0,206555.57,0,0,1433484.58,0,0,0,3929.987372013652,0.0,2028.2935153583617,1901.69385665529,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ08,cDXGF,0,Each,1.0,49996.964499648,2171605.31,249218.65,0,177584.03,0.0,72774.79,0,0,200499.17,0,0,1471525.29,0,0,0,3520.950170648464,0.0,1632.5283276450511,1888.421843003413,1,1,2026-07-16 22:51:30.560719
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,Gro,Ex,CZ07,cDXGF,0,Each,1.0,49996.964499648,2161101.63,249218.65,0,177584.03,0.0,40371.28,0,0,196734.85,0,0,1497189.44,0,0,0,3222.4232081911264,0.0,1295.3317406143344,1927.0914675767917,1,1,2026-07-16 22:51:30.560719
