MeasureID,BldgType,BldgVint,BldgLoc,BldgHVAC,tstat,PreTechID,PreSizingID,StdTechID,StdSizingID,MeasTechID,MsrSizingID,SizingSrc,EU_HrRepVar,NormUnit
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ14,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ13,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ12,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ11,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ10,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ09,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ08,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ07,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ06,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ05,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ04,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ03,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ02,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ01,cDXHP,0,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ16,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ15,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ14,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ13,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ12,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ11,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ10,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ09,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ08,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ07,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ06,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ05,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ04,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ03,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ02,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,Rt3,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,Rt3,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,Rt3,Ex,CZ01,cDXGF,0,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,RSD,Ex,CZ16,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,RSD,Ex,CZ16,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,RSD,Ex,CZ16,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,RSD,Ex,CZ15,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,RSD,Ex,CZ15,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,RSD,Ex,CZ15,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,RSD,Ex,CZ14,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,RSD,Ex,CZ14,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,RSD,Ex,CZ14,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,,,Each
NE-HVAC-Unitary-addVFDExMtr,RSD,Ex,CZ13,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,,,Each
NE-HVAC-Unitary-addVFDPMMtr,RSD,Ex,CZ13,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,,,Each
NE-HVAC-Unitary-addVFDStdMtr,RSD,Ex,CZ13,cDXOH,0,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst,None,,None,NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,,,Each
